despesa_id,data_despesa,departamento,rubrica,fornecedor,valor,estado,centro_custo
D001280,2024-08-13,DF,Viagens,IberTravel,17275.33,Pago,CC-DF-01
D001281,2025-01-18,DEGEIT,Viagens,MedSupply,12166.37,Pendente,CC-DEGEIT-04
D001282,2024-03-05,DMAT,Investigação,LabInstruments,378.08,Pago,CC-DMAT-01
D001283,2024-01-28,DQ,Serviços Externos,Campus Services,8922.46,Pago,CC-DQ-10
D001284,2026-02-20,DEGEIT,Manutenção,GreenEnergy,17462.23,Pago,CC-DEGEIT-04
D001285,2024-10-04,DEGEIT,Pessoal,IberTravel,563.14,Pago,CC-DEGEIT-01
D001286,2024-06-05,DCM,Bolsas,EduSoft,560.89,Pago,CC-DCM-09
D001287,2024-12-12,DEP,Serviços Externos,Global Office,18490.86,Pago,CC-DEP-11
D001288,2026-03-03,DETI,Bolsas,PrintWay,6115.63,Pendente,CC-DETI-09
D001289,2025-09-30,DEGEIT,Serviços Externos,DataCloud,3579.33,Pago,CC-DEGEIT-06
D001290,2025-04-03,DETI,Equipamento,MedSupply,23139.58,Pendente,CC-DETI-12
D001291,2025-03-20,DF,Investigação,Global Office,246.19,Pendente,CC-DF-11
D001292,2025-05-15,DQ,Investigação,GreenEnergy,7827.66,Pago,CC-DQ-10
D001293,2024-04-02,DQ,Viagens,Campus Services,17152.32,Pago,CC-DQ-11
D001294,2025-10-15,DF,Viagens,Global Office,1037.39,Pago,CC-DF-02
D001295,2024-02-28,DEGEIT,Manutenção,GreenEnergy,9535.23,Pago,CC-DEGEIT-05
D001296,2025-09-13,DEGEIT,Equipamento,Campus Services,26320.77,Pendente,CC-DEGEIT-02
D001297,2024-07-01,DBIO,Pessoal,EduSoft,16899.68,Pago,CC-DBIO-02
D001298,2024-10-03,DMAT,Infraestruturas,EduSoft,20831.0,Pago,CC-DMAT-11
D001299,2025-09-22,DF,Investigação,EduSoft,3672.23,Pago,CC-DF-03
D001300,2025-10-20,DMAT,Serviços Externos,LabInstruments,4140.14,Pago,CC-DMAT-06
D001301,2024-11-02,DBIO,Investigação,TechVision,4382.69,Pago,CC-DBIO-05
D001302,2025-03-11,DEP,Manutenção,GreenEnergy,17993.69,Pago,CC-DEP-01
D001303,2025-04-29,DQ,Bolsas,IberTravel,1232.43,Pago,CC-DQ-05
D001304,2025-03-09,DEGEIT,Infraestruturas,IberTravel,39865.71,Anulado,CC-DEGEIT-01
D001305,2025-07-10,DMAT,Bolsas,LabInstruments,9507.28,Pago,CC-DMAT-05
D001306,2025-02-21,DETI,Manutenção,EduSoft,5324.47,Pendente,CC-DETI-04
D001307,2024-03-23,DMAT,Serviços Externos,Campus Services,9376.86,Pago,CC-DMAT-04
D001308,2024-10-21,DQ,Infraestruturas,PrintWay,2902.72,Pago,CC-DQ-06
D001309,2025-09-15,DGEO,Equipamento,PrintWay,38457.15,Pago,CC-DGEO-10
D001310,2025-12-26,DEP,Equipamento,PrintWay,17528.91,Pendente,CC-DEP-09
D001311,2024-11-28,DQ,Infraestruturas,EduSoft,57076.35,Pago,CC-DQ-01
D001312,2025-12-31,DLC,Bolsas,TechVision,4451.09,Pago,CC-DLC-11
D001313,2024-01-09,DEGEIT,Infraestruturas,EduSoft,27332.83,Pago,CC-DEGEIT-04
D001314,2025-04-20,DMAT,Bolsas,MedSupply,15893.13,Pendente,CC-DMAT-12
D001315,2024-10-06,DGEO,Equipamento,IberTravel,36520.9,Pago,CC-DGEO-10
D001316,2024-11-21,DCM,Bolsas,IberTravel,11589.28,Pago,CC-DCM-11
D001317,2025-12-14,DF,Bolsas,GreenEnergy,16727.59,Pendente,CC-DF-08
D001318,2025-06-15,DCM,Manutenção,IberTravel,11336.59,Pago,CC-DCM-11
D001319,2025-01-19,DQ,Investigação,DataCloud,9968.02,Pendente,CC-DQ-08
D001320,2025-08-01,DBIO,Investigação,Campus Services,18333.02,Pago,CC-DBIO-01
D001321,2024-05-27,DMAT,Equipamento,GreenEnergy,54152.27,Pago,CC-DMAT-02
D001322,2025-01-02,DQ,Manutenção,IberTravel,754.61,Pago,CC-DQ-12
D001323,2025-12-08,DBIO,Equipamento,EduSoft,45992.04,Anulado,CC-DBIO-08
D001324,2025-05-03,DMAT,Manutenção,LabInstruments,17407.09,Pendente,CC-DMAT-03
D001325,2024-04-11,DMAT,Viagens,TechVision,6145.57,Pago,CC-DMAT-08
D001326,2025-10-17,DF,Infraestruturas,PrintWay,26116.68,Pago,CC-DF-02
D001327,2024-02-04,DEGEIT,Investigação,TechVision,17090.01,Pendente,CC-DEGEIT-07
D001328,2024-01-20,DETI,Manutenção,IberTravel,3987.64,Pago,CC-DETI-01
D001329,2025-11-17,DEP,Bolsas,Campus Services,12065.77,Pago,CC-DEP-02
D001330,2024-06-11,DBIO,Viagens,DataCloud,1003.09,Pago,CC-DBIO-02
D001331,2025-02-18,DGEO,Serviços Externos,IberTravel,6746.08,Pendente,CC-DGEO-04
D001332,2026-03-30,DBIO,Viagens,Global Office,733.42,Anulado,CC-DBIO-07
D001333,2025-04-28,DEP,Manutenção,MedSupply,11796.27,Pago,CC-DEP-09
D001334,2024-05-22,DLC,Manutenção,IberTravel,14828.43,Pendente,CC-DLC-04
D001335,2024-05-04,DQ,Manutenção,LabInstruments,11830.51,Pago,CC-DQ-05
D001336,2024-04-09,DGEO,Serviços Externos,IberTravel,14973.01,Anulado,CC-DGEO-02
D001337,2026-02-18,DQ,Bolsas,PrintWay,9761.42,Pendente,CC-DQ-05
D001338,2024-08-09,DMAT,Pessoal,IberTravel,1085.57,Pago,CC-DMAT-04
D001339,2024-10-03,DGEO,Investigação,PrintWay,14104.68,Pendente,CC-DGEO-02
D001340,2025-03-31,DEP,Investigação,Global Office,6189.35,Pendente,CC-DEP-09
D001341,2024-03-31,DETI,Investigação,Campus Services,7567.55,Pago,CC-DETI-06
D001342,2025-01-13,DQ,Viagens,PrintWay,6250.83,Pago,CC-DQ-10
D001343,2025-03-09,DMAT,Infraestruturas,EduSoft,14378.68,Pendente,CC-DMAT-09
D001344,2025-06-06,DEP,Serviços Externos,TechVision,18183.59,Pago,CC-DEP-03
D001345,2025-10-12,DLC,Pessoal,TechVision,1695.36,Pago,CC-DLC-04
D001346,2025-09-18,DQ,Investigação,TechVision,11162.9,Pago,CC-DQ-07
D001347,2024-10-05,DLC,Investigação,Global Office,11303.25,Pago,CC-DLC-02
D001348,2025-09-25,DBIO,Viagens,GreenEnergy,3997.65,Pago,CC-DBIO-02
D001349,2024-06-10,DF,Viagens,LabInstruments,14569.83,Pago,CC-DF-08
D001350,2025-09-24,DEP,Manutenção,Campus Services,17436.53,Pago,CC-DEP-02
D001351,2024-11-19,DBIO,Bolsas,DataCloud,11084.35,Pago,CC-DBIO-04
D001352,2025-06-26,DQ,Manutenção,IberTravel,999.33,Anulado,CC-DQ-07
D001353,2024-09-29,DEP,Pessoal,MedSupply,2481.51,Pago,CC-DEP-02
D001354,2026-03-12,DLC,Investigação,TechVision,13110.72,Pendente,CC-DLC-07
D001355,2024-03-24,DBIO,Pessoal,MedSupply,8479.06,Pendente,CC-DBIO-08
D001356,2025-12-16,DBIO,Pessoal,DataCloud,2763.42,Pago,CC-DBIO-09
D001357,2024-05-19,DEGEIT,Viagens,TechVision,18091.74,Pago,CC-DEGEIT-07
D001358,2024-07-19,DEGEIT,Equipamento,GreenEnergy,27614.04,Pago,CC-DEGEIT-04
D001359,2024-03-19,DQ,Equipamento,EduSoft,38444.3,Pago,CC-DQ-03
D001360,2024-07-05,DF,Pessoal,MedSupply,13713.24,Pago,CC-DF-04
D001361,2024-03-29,DCM,Infraestruturas,TechVision,19261.38,Pago,CC-DCM-10
D001362,2025-06-14,DEGEIT,Equipamento,MedSupply,28155.48,Pago,CC-DEGEIT-07
D001363,2024-01-11,DETI,Serviços Externos,Campus Services,12316.25,Pago,CC-DETI-09
D001364,2025-06-13,DF,Bolsas,TechVision,18152.5,Pago,CC-DF-06
D001365,2025-04-11,DQ,Equipamento,TechVision,37628.43,Pago,CC-DQ-04
D001366,2025-04-26,DLC,Equipamento,MedSupply,16670.79,Pago,CC-DLC-07
D001367,2025-11-07,DETI,Manutenção,IberTravel,3107.4,Pago,CC-DETI-11
D001368,2024-12-30,DGEO,Investigação,LabInstruments,17804.14,Pago,CC-DGEO-08
D001369,2025-08-16,DCM,Equipamento,DataCloud,63558.59,Pendente,CC-DCM-05
D001370,2024-04-11,DEP,Infraestruturas,EduSoft,6140.93,Pago,CC-DEP-03
D001371,2024-02-04,DMAT,Viagens,PrintWay,11333.84,Pago,CC-DMAT-03
D001372,2025-10-11,DEP,Investigação,IberTravel,3719.18,Pago,CC-DEP-05
D001373,2024-10-07,DMAT,Bolsas,Campus Services,14701.32,Pago,CC-DMAT-06
D001374,2025-01-16,DCM,Investigação,EduSoft,7112.09,Pago,CC-DCM-08
D001375,2025-02-15,DEP,Equipamento,Campus Services,29518.33,Pago,CC-DEP-03
D001376,2024-04-03,DETI,Equipamento,GreenEnergy,61562.84,Pago,CC-DETI-03
D001377,2025-12-16,DBIO,Infraestruturas,Global Office,20276.7,Pago,CC-DBIO-05
D001378,2025-02-14,DEGEIT,Pessoal,LabInstruments,11709.64,Pago,CC-DEGEIT-11
D001379,2024-12-02,DCM,Bolsas,EduSoft,7254.83,Pago,CC-DCM-11
D001380,2025-12-28,DEGEIT,Infraestruturas,Global Office,8313.67,Pago,CC-DEGEIT-05
D001381,2024-10-30,DF,Equipamento,DataCloud,7730.51,Pago,CC-DF-05
D001382,2024-11-13,DCM,Serviços Externos,PrintWay,7499.5,Pendente,CC-DCM-06
D001383,2025-02-08,DQ,Investigação,MedSupply,11220.97,Pago,CC-DQ-03
D001384,2024-04-29,DQ,Pessoal,MedSupply,4493.18,Pago,CC-DQ-06
D001385,2024-11-15,DCM,Infraestruturas,LabInstruments,60296.14,Pago,CC-DCM-08
D001386,2025-08-03,DF,Equipamento,TechVision,13124.52,Pago,CC-DF-03
D001387,2025-12-29,DF,Equipamento,TechVision,31256.77,Pago,CC-DF-02
D001388,2025-04-23,DGEO,Investigação,TechVision,10569.22,Pendente,CC-DGEO-04
D001389,2024-12-17,DQ,Serviços Externos,MedSupply,16847.69,Pago,CC-DQ-03
D001390,2024-05-08,DCM,Infraestruturas,Global Office,61585.78,Pago,CC-DCM-01
D001391,2025-11-22,DQ,Manutenção,MedSupply,9402.44,Pago,CC-DQ-01
D001392,2025-04-17,DETI,Infraestruturas,MedSupply,28071.62,Pendente,CC-DETI-06
D001393,2025-06-01,DGEO,Investigação,DataCloud,10303.78,Pago,CC-DGEO-05
D001394,2025-08-13,DMAT,Pessoal,IberTravel,4083.22,Pago,CC-DMAT-01
D001395,2025-02-05,DF,Equipamento,Global Office,62905.35,Pago,CC-DF-08
D001396,2025-08-17,DMAT,Bolsas,TechVision,1251.23,Pago,CC-DMAT-02
D001397,2024-05-03,DCM,Infraestruturas,Campus Services,36404.45,Anulado,CC-DCM-11
D001398,2024-08-21,DF,Bolsas,DataCloud,160.48,Pago,CC-DF-07
D001399,2024-05-12,DQ,Equipamento,Campus Services,60915.06,Pendente,CC-DQ-12
D001400,2026-03-02,DMAT,Manutenção,EduSoft,11171.52,Pago,CC-DMAT-07
D001401,2024-04-11,DLC,Viagens,IberTravel,2758.12,Pago,CC-DLC-11
D001402,2024-07-01,DEGEIT,Serviços Externos,DataCloud,10654.42,Pago,CC-DEGEIT-10
D001403,2024-07-16,DGEO,Investigação,MedSupply,13812.36,Pendente,CC-DGEO-12
D001404,2025-07-17,DEGEIT,Viagens,PrintWay,1573.92,Pago,CC-DEGEIT-08
D001405,2025-05-15,DCM,Investigação,Campus Services,6803.17,Pago,CC-DCM-05
D001406,2024-08-11,DF,Infraestruturas,LabInstruments,53442.46,Pendente,CC-DF-08
D001407,2025-07-19,DGEO,Bolsas,LabInstruments,655.69,Pago,CC-DGEO-07
D001408,2025-07-31,DCM,Infraestruturas,IberTravel,10636.8,Pago,CC-DCM-10
D001409,2025-04-13,DEGEIT,Investigação,Campus Services,2471.12,Pago,CC-DEGEIT-07
D001410,2025-02-06,DCM,Serviços Externos,GreenEnergy,6943.67,Pago,CC-DCM-04
D001411,2025-08-16,DBIO,Serviços Externos,GreenEnergy,2614.09,Pago,CC-DBIO-12
D001412,2024-12-26,DETI,Infraestruturas,PrintWay,6769.15,Pago,CC-DETI-05
D001413,2024-12-05,DETI,Bolsas,DataCloud,9029.02,Pago,CC-DETI-10
D001414,2024-07-08,DEGEIT,Pessoal,IberTravel,2647.41,Pago,CC-DEGEIT-04
D001415,2024-01-22,DMAT,Pessoal,GreenEnergy,9418.43,Pago,CC-DMAT-01
D001416,2024-07-17,DQ,Serviços Externos,Campus Services,14629.74,Pago,CC-DQ-09
D001417,2024-12-14,DEGEIT,Pessoal,LabInstruments,2060.52,Pendente,CC-DEGEIT-01
D001418,2025-04-01,DCM,Investigação,PrintWay,17257.55,Pago,CC-DCM-03
D001419,2026-02-24,DQ,Investigação,EduSoft,1228.79,Pago,CC-DQ-02
D001420,2024-01-22,DEGEIT,Viagens,LabInstruments,6311.96,Pago,CC-DEGEIT-05
D001421,2024-09-12,DF,Viagens,GreenEnergy,7881.33,Pago,CC-DF-06
D001422,2025-06-05,DCM,Pessoal,PrintWay,13456.59,Anulado,CC-DCM-05
D001423,2024-10-11,DMAT,Bolsas,DataCloud,15587.8,Pago,CC-DMAT-06
D001424,2024-06-30,DLC,Investigação,Global Office,616.77,Pago,CC-DLC-05
D001425,2025-01-25,DEP,Pessoal,Global Office,434.76,Pago,CC-DEP-04
D001426,2025-06-27,DEGEIT,Infraestruturas,IberTravel,12435.19,Pago,CC-DEGEIT-02
D001427,2026-02-06,DBIO,Investigação,Global Office,6368.13,Pendente,CC-DBIO-09
D001428,2024-05-13,DBIO,Bolsas,MedSupply,3633.36,Pago,CC-DBIO-02
D001429,2026-02-08,DF,Manutenção,IberTravel,9720.11,Pago,CC-DF-01
D001430,2025-10-19,DEGEIT,Pessoal,LabInstruments,16940.18,Pago,CC-DEGEIT-06
D001431,2024-02-11,DBIO,Infraestruturas,Campus Services,62501.04,Pago,CC-DBIO-03
D001432,2025-09-22,DETI,Manutenção,Campus Services,15444.78,Pago,CC-DETI-01
D001433,2025-02-07,DBIO,Pessoal,TechVision,4466.09,Pago,CC-DBIO-06
D001434,2025-02-25,DBIO,Manutenção,Global Office,14218.92,Pago,CC-DBIO-07
D001435,2024-01-08,DEP,Viagens,EduSoft,3683.97,Pendente,CC-DEP-04
D001436,2026-02-27,DCM,Viagens,MedSupply,16684.56,Pago,CC-DCM-04
D001437,2024-11-03,DETI,Serviços Externos,EduSoft,17487.91,Pago,CC-DETI-11
D001438,2025-03-27,DGEO,Equipamento,LabInstruments,18240.84,Pago,CC-DGEO-10
D001439,2025-02-22,DEGEIT,Serviços Externos,TechVision,14528.54,Pago,CC-DEGEIT-01
D001440,2025-02-23,DEP,Investigação,TechVision,7178.21,Pendente,CC-DEP-11
D001441,2025-06-23,DCM,Viagens,DataCloud,1146.97,Pago,CC-DCM-12
D001442,2024-07-21,DF,Pessoal,EduSoft,4244.83,Pago,CC-DF-01
D001443,2025-01-10,DCM,Viagens,PrintWay,14706.14,Pago,CC-DCM-07
D001444,2025-02-03,DLC,Equipamento,LabInstruments,17571.34,Pago,CC-DLC-12
D001445,2025-09-24,DQ,Investigação,GreenEnergy,9582.72,Pago,CC-DQ-01
D001446,2024-07-01,DLC,Serviços Externos,GreenEnergy,17404.48,Pendente,CC-DLC-03
D001447,2026-02-25,DEP,Viagens,DataCloud,3191.64,Pendente,CC-DEP-08
D001448,2024-02-14,DEP,Viagens,IberTravel,3235.03,Pago,CC-DEP-08
D001449,2026-02-21,DBIO,Pessoal,PrintWay,8589.39,Pago,CC-DBIO-06
D001450,2024-09-19,DF,Bolsas,DataCloud,2811.09,Pendente,CC-DF-10
D001451,2025-04-10,DEP,Infraestruturas,MedSupply,44671.18,Pago,CC-DEP-03
D001452,2024-05-24,DCM,Investigação,Campus Services,16425.33,Pago,CC-DCM-09
D001453,2024-02-12,DBIO,Pessoal,DataCloud,4980.89,Pago,CC-DBIO-10
D001454,2024-04-03,DBIO,Infraestruturas,DataCloud,50485.84,Pago,CC-DBIO-10
D001455,2024-04-30,DBIO,Infraestruturas,Global Office,25740.26,Pago,CC-DBIO-11
D001456,2024-03-13,DMAT,Manutenção,IberTravel,2631.45,Pago,CC-DMAT-03
D001457,2024-04-03,DMAT,Viagens,Global Office,6760.08,Pago,CC-DMAT-06
D001458,2024-10-28,DQ,Serviços Externos,IberTravel,9944.19,Pago,CC-DQ-12
D001459,2024-11-05,DMAT,Investigação,PrintWay,3616.93,Pago,CC-DMAT-05
D001460,2025-01-09,DGEO,Infraestruturas,Global Office,34322.36,Pago,CC-DGEO-03
D001461,2024-05-01,DEP,Serviços Externos,PrintWay,15478.35,Pago,CC-DEP-05
D001462,2026-01-23,DF,Bolsas,IberTravel,17834.03,Pendente,CC-DF-01
D001463,2024-09-22,DBIO,Viagens,IberTravel,8558.61,Pago,CC-DBIO-09
D001464,2024-08-17,DEP,Viagens,DataCloud,8605.09,Pago,CC-DEP-08
D001465,2025-02-22,DLC,Viagens,IberTravel,711.16,Pago,CC-DLC-06
D001466,2025-03-01,DEP,Serviços Externos,LabInstruments,6748.34,Pendente,CC-DEP-04
D001467,2024-05-23,DEGEIT,Bolsas,EduSoft,17391.48,Pago,CC-DEGEIT-04
D001468,2024-08-08,DGEO,Equipamento,PrintWay,56131.8,Pago,CC-DGEO-04
D001469,2025-07-02,DCM,Investigação,TechVision,10135.53,Pago,CC-DCM-10
D001470,2024-07-15,DF,Serviços Externos,LabInstruments,16905.25,Pago,CC-DF-10
D001471,2025-11-08,DQ,Pessoal,IberTravel,14455.4,Pago,CC-DQ-06
D001472,2024-12-22,DBIO,Viagens,PrintWay,12189.91,Pendente,CC-DBIO-11
D001473,2026-02-14,DEGEIT,Serviços Externos,Global Office,8422.65,Pago,CC-DEGEIT-08
D001474,2025-11-08,DLC,Infraestruturas,MedSupply,57704.15,Pago,CC-DLC-01
D001475,2024-06-01,DLC,Viagens,MedSupply,18205.31,Pago,CC-DLC-05
D001476,2024-07-18,DQ,Bolsas,PrintWay,14086.04,Pago,CC-DQ-04
D001477,2024-02-29,DQ,Infraestruturas,GreenEnergy,54455.09,Pago,CC-DQ-09
D001478,2024-03-14,DEP,Infraestruturas,TechVision,21992.09,Pendente,CC-DEP-10
D001479,2026-03-06,DGEO,Infraestruturas,PrintWay,25626.58,Pago,CC-DGEO-02
D001480,2024-03-31,DLC,Bolsas,TechVision,10526.64,Pago,CC-DLC-11
D001481,2025-03-04,DGEO,Investigação,EduSoft,6818.46,Pago,CC-DGEO-11
D001482,2024-07-14,DLC,Bolsas,Global Office,8753.78,Pago,CC-DLC-12
D001483,2024-09-01,DF,Manutenção,GreenEnergy,10815.42,Pendente,CC-DF-01
D001484,2025-07-25,DBIO,Bolsas,EduSoft,10876.41,Pago,CC-DBIO-04
D001485,2025-11-08,DLC,Investigação,PrintWay,1768.3,Pago,CC-DLC-07
D001486,2025-06-24,DMAT,Equipamento,Campus Services,21881.67,Pendente,CC-DMAT-01
D001487,2025-05-02,DF,Serviços Externos,Campus Services,9394.78,Anulado,CC-DF-01
D001488,2025-08-23,DCM,Viagens,TechVision,9922.5,Pago,CC-DCM-05
D001489,2025-09-25,DGEO,Investigação,LabInstruments,9034.79,Pendente,CC-DGEO-02
D001490,2024-04-16,DEP,Investigação,DataCloud,16073.73,Pago,CC-DEP-11
D001491,2025-02-06,DETI,Bolsas,MedSupply,11357.86,Pago,CC-DETI-07
D001492,2024-11-14,DCM,Equipamento,IberTravel,21168.71,Pendente,CC-DCM-07
D001493,2024-09-21,DQ,Infraestruturas,Campus Services,61026.54,Pago,CC-DQ-12
D001494,2025-08-01,DCM,Manutenção,PrintWay,3839.59,Pago,CC-DCM-01
D001495,2024-05-04,DLC,Bolsas,LabInstruments,2110.13,Pago,CC-DLC-01
D001496,2024-06-06,DCM,Bolsas,Campus Services,11213.33,Pago,CC-DCM-06
D001497,2024-05-24,DGEO,Serviços Externos,IberTravel,14578.22,Pago,CC-DGEO-11
D001498,2024-06-22,DLC,Serviços Externos,Campus Services,18127.56,Pago,CC-DLC-05
D001499,2025-03-15,DEGEIT,Pessoal,EduSoft,9125.11,Pago,CC-DEGEIT-10
D001500,2025-02-05,DQ,Equipamento,LabInstruments,28128.1,Pago,CC-DQ-03
D001501,2024-11-21,DF,Viagens,LabInstruments,14153.04,Pago,CC-DF-03
D001502,2025-12-25,DF,Pessoal,PrintWay,1065.35,Pago,CC-DF-09
D001503,2024-08-31,DLC,Manutenção,DataCloud,13476.47,Pago,CC-DLC-10
D001504,2025-08-25,DGEO,Viagens,PrintWay,8562.15,Pago,CC-DGEO-05
D001505,2026-03-24,DF,Viagens,MedSupply,11236.45,Pago,CC-DF-09
D001506,2024-12-17,DETI,Bolsas,GreenEnergy,4091.7,Pendente,CC-DETI-06
D001507,2024-09-07,DLC,Infraestruturas,Campus Services,32347.87,Pago,CC-DLC-02
D001508,2025-09-29,DGEO,Serviços Externos,DataCloud,6522.18,Pago,CC-DGEO-05
D001509,2024-07-01,DETI,Pessoal,DataCloud,17167.28,Anulado,CC-DETI-04
D001510,2025-04-11,DF,Pessoal,Campus Services,5740.29,Pendente,CC-DF-06
D001511,2024-07-17,DEP,Manutenção,PrintWay,5722.01,Pago,CC-DEP-06
D001512,2025-12-06,DF,Infraestruturas,Global Office,29705.13,Pago,CC-DF-01
D001513,2025-05-21,DGEO,Equipamento,DataCloud,6916.87,Pago,CC-DGEO-09
D001514,2025-04-08,DF,Infraestruturas,Campus Services,21724.39,Pago,CC-DF-04
D001515,2024-07-03,DF,Serviços Externos,TechVision,5382.05,Pendente,CC-DF-04
D001516,2024-12-04,DLC,Serviços Externos,IberTravel,15454.32,Pago,CC-DLC-02
D001517,2024-08-26,DEGEIT,Manutenção,LabInstruments,5532.55,Pago,CC-DEGEIT-11
D001518,2024-11-09,DEGEIT,Investigação,PrintWay,16356.24,Pago,CC-DEGEIT-10
D001519,2025-10-08,DETI,Investigação,Campus Services,6914.53,Pago,CC-DETI-05
D001520,2025-09-25,DBIO,Infraestruturas,EduSoft,7100.24,Pago,CC-DBIO-11
D001521,2024-05-13,DCM,Viagens,Campus Services,2213.07,Pendente,CC-DCM-10
D001522,2026-02-12,DGEO,Viagens,Campus Services,3119.72,Pago,CC-DGEO-06
D001523,2025-03-30,DEGEIT,Manutenção,EduSoft,2397.43,Pago,CC-DEGEIT-06
D001524,2025-05-31,DCM,Pessoal,Global Office,8951.96,Pago,CC-DCM-01
D001525,2024-02-01,DGEO,Viagens,LabInstruments,8424.65,Pago,CC-DGEO-03
D001526,2025-03-16,DF,Pessoal,TechVision,17337.49,Pago,CC-DF-01
D001527,2026-02-10,DQ,Infraestruturas,IberTravel,49695.25,Pago,CC-DQ-08
D001528,2025-06-10,DF,Serviços Externos,Global Office,2989.03,Pago,CC-DF-12
D001529,2025-02-24,DBIO,Pessoal,MedSupply,10524.69,Pago,CC-DBIO-04
D001530,2024-12-20,DF,Manutenção,Global Office,11568.97,Pago,CC-DF-08
D001531,2025-02-10,DQ,Bolsas,Campus Services,13341.5,Anulado,CC-DQ-02
D001532,2024-06-22,DQ,Investigação,IberTravel,9426.66,Pago,CC-DQ-03
D001533,2025-02-12,DQ,Infraestruturas,TechVision,19257.3,Pendente,CC-DQ-02
D001534,2024-11-01,DEGEIT,Serviços Externos,TechVision,15228.23,Pago,CC-DEGEIT-01
D001535,2025-09-04,DMAT,Bolsas,TechVision,12691.8,Pago,CC-DMAT-08
D001536,2024-07-27,DF,Equipamento,PrintWay,4351.58,Pago,CC-DF-10
D001537,2026-01-03,DBIO,Investigação,GreenEnergy,7509.06,Pago,CC-DBIO-08
D001538,2026-02-17,DQ,Equipamento,TechVision,62618.8,Pago,CC-DQ-10
D001539,2025-11-07,DEGEIT,Pessoal,DataCloud,11267.48,Pago,CC-DEGEIT-10
D001540,2025-04-07,DCM,Equipamento,LabInstruments,16671.89,Pendente,CC-DCM-11
D001541,2025-07-17,DMAT,Infraestruturas,LabInstruments,49378.84,Pago,CC-DMAT-03
D001542,2026-01-16,DETI,Pessoal,Campus Services,3814.96,Pendente,CC-DETI-08
D001543,2024-12-14,DETI,Equipamento,MedSupply,20675.34,Anulado,CC-DETI-02
D001544,2024-10-25,DEP,Serviços Externos,GreenEnergy,17825.76,Pago,CC-DEP-02
D001545,2024-03-10,DF,Infraestruturas,GreenEnergy,53617.06,Pendente,CC-DF-10
D001546,2024-02-18,DGEO,Viagens,PrintWay,2410.38,Pago,CC-DGEO-08
D001547,2025-08-25,DETI,Investigação,PrintWay,15764.18,Pago,CC-DETI-09
D001548,2024-06-01,DGEO,Serviços Externos,IberTravel,16376.15,Pago,CC-DGEO-07
D001549,2025-08-15,DGEO,Serviços Externos,LabInstruments,12007.97,Pago,CC-DGEO-11
D001550,2024-05-02,DEP,Pessoal,Campus Services,982.22,Pago,CC-DEP-12
D001551,2024-01-15,DF,Equipamento,PrintWay,43683.75,Pago,CC-DF-09
D001552,2024-04-03,DQ,Serviços Externos,LabInstruments,16503.2,Pago,CC-DQ-05
D001553,2025-06-01,DQ,Viagens,EduSoft,12001.01,Pago,CC-DQ-09
D001554,2025-01-06,DGEO,Bolsas,TechVision,14063.55,Pago,CC-DGEO-03
D001555,2025-06-09,DEGEIT,Serviços Externos,LabInstruments,17954.72,Pago,CC-DEGEIT-01
D001556,2026-02-09,DEGEIT,Bolsas,Campus Services,4213.49,Anulado,CC-DEGEIT-10
D001557,2025-09-24,DGEO,Investigação,PrintWay,3547.19,Pago,CC-DGEO-04
D001558,2025-02-11,DEP,Bolsas,TechVision,11901.51,Pago,CC-DEP-10
D001559,2025-02-27,DETI,Bolsas,TechVision,2086.42,Pago,CC-DETI-10
D001560,2024-10-20,DLC,Pessoal,Campus Services,13179.82,Pago,CC-DLC-03
D001561,2024-10-09,DQ,Manutenção,PrintWay,3744.38,Pago,CC-DQ-11
D001562,2025-03-31,DEGEIT,Investigação,DataCloud,9379.55,Pago,CC-DEGEIT-03
D001563,2024-02-17,DEP,Viagens,DataCloud,6188.1,Pago,CC-DEP-07
D001564,2025-09-27,DETI,Serviços Externos,TechVision,1918.19,Pago,CC-DETI-05
D001565,2025-08-26,DLC,Serviços Externos,EduSoft,4615.12,Pago,CC-DLC-06
D001566,2026-03-07,DBIO,Equipamento,IberTravel,5661.7,Pago,CC-DBIO-09
D001567,2025-07-23,DETI,Bolsas,MedSupply,10232.21,Pago,CC-DETI-05
D001568,2025-05-11,DETI,Pessoal,Campus Services,16287.1,Pago,CC-DETI-05
D001569,2025-07-10,DF,Manutenção,Global Office,7317.19,Pendente,CC-DF-10
D001570,2024-03-24,DF,Equipamento,GreenEnergy,28278.12,Pago,CC-DF-07
D001571,2026-02-25,DETI,Investigação,EduSoft,1986.55,Pago,CC-DETI-07
D001572,2025-04-09,DEGEIT,Infraestruturas,LabInstruments,15337.42,Pendente,CC-DEGEIT-07
D001573,2025-06-14,DEP,Bolsas,Campus Services,10793.8,Pago,CC-DEP-06
D001574,2025-06-03,DCM,Viagens,MedSupply,12439.9,Pendente,CC-DCM-04
D001575,2025-10-25,DEGEIT,Bolsas,Campus Services,15350.7,Pago,CC-DEGEIT-06
D001576,2025-05-11,DBIO,Equipamento,Global Office,22231.97,Pendente,CC-DBIO-07
D001577,2025-01-11,DF,Viagens,TechVision,13577.63,Pago,CC-DF-05
D001578,2025-05-14,DEP,Viagens,Campus Services,3859.65,Pago,CC-DEP-12
D001579,2024-10-31,DETI,Equipamento,LabInstruments,59368.7,Anulado,CC-DETI-01
